# 情境：worst_practice｜說明：AI推薦1~10完全沒命中廠商送出的任一職類（不管同中類、同大類，都算沒命中）
情境,職缺名稱,duty0,duty1,duty2,duty3,duty4,職類推薦1,職類推薦2,職類推薦3,職類推薦4,職類推薦5,職類推薦6,職類推薦7,職類推薦8,職類推薦9,職類推薦10,命中名次,前5名覆蓋數,廠商送出數
worst_practice,台糖-柳營尖山埤渡假村遊艇駕駛,飯店／旅館櫃檯人員,飯店／旅館主管,,,,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,飯店／旅館服務人員,咖啡師,售票／收銀人員,外送人員,平面設計,智慧製程工程師,,0,2
worst_practice,422 豐原愛買餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,售票／收銀人員,外送人員,餐飲主管,咖啡師,電腦操作／資料輸入,,0,2
worst_practice,29 豐原和平餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,調酒師／吧台人員,飯店／旅館服務人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,外送人員,咖啡師,售票／收銀人員,餐飲主管,電腦操作／資料輸入,,0,2
worst_practice,282 豐原田心餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,外送人員,售票／收銀人員,餐飲主管,休閒娛樂事業從業人員,咖啡師,,0,2
worst_practice,270 潭子中山餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,餐飲主管,藥師助理,外送人員,洗碗人員,售票／收銀人員,,0,2
worst_practice,528 泰安服務區餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,門市／店員／專櫃人員,冷熱飲調製人員,售票／收銀人員,外送人員,餐飲主管,房務人員,遊樂景點工作人員,,0,2
worst_practice,295 大雅中清南餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,外送人員,餐飲主管,藥師助理,售票／收銀人員,洗碗人員,,0,2
worst_practice,500 神岡中山餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,門市／店員／專櫃人員,餐飲主管,冷熱飲調製人員,售票／收銀人員,藥師助理,休閒娛樂事業從業人員,外送人員,,0,2
worst_practice,268 清水中華餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,冷熱飲調製人員,侍酒師,門市／店員／專櫃人員,餐飲主管,外送人員,洗碗人員,藥師助理,售票／收銀人員,,0,2
worst_practice,301 沙鹿沙田餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,咖啡師,外送人員,售票／收銀人員,飯店／旅館櫃檯人員,藥師助理,,0,2
worst_practice,243 沙鹿光華餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,外送人員,咖啡師,售票／收銀人員,餐飲主管,飯店／旅館櫃檯人員,,0,2
worst_practice,216 大甲經國餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,侍酒師,飯店／旅館服務人員,調酒師／吧台人員,冷熱飲調製人員,門市／店員／專櫃人員,餐飲主管,外送人員,售票／收銀人員,店長／門市管理人員,咖啡師,,0,2
worst_practice,247 台中河南餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,餐飲主管,外送人員,售票／收銀人員,藥師助理,咖啡師,,0,2
worst_practice,459 彰化中山二餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,餐飲主管,外送人員,售票／收銀人員,藥師助理,咖啡師,,0,2
worst_practice,199 彰化中正餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,調酒師／吧台人員,飯店／旅館服務人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,餐飲主管,外送人員,售票／收銀人員,藥師助理,洗碗人員,,0,2
worst_practice,207 彰化曉陽餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,外送人員,售票／收銀人員,咖啡師,餐飲主管,洗碗人員,,0,2
worst_practice,426 彰化金馬二餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,外送人員,餐飲主管,售票／收銀人員,咖啡師,洗碗人員,,0,2
worst_practice,237 彰化金馬餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,外送人員,售票／收銀人員,咖啡師,餐飲主管,電腦操作／資料輸入,,0,2
worst_practice,259 彰化和美餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,外送人員,咖啡師,售票／收銀人員,洗碗人員,餐飲主管,,0,2
worst_practice,222 鹿港中正餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,調酒師／吧台人員,飯店／旅館服務人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,餐飲主管,外送人員,售票／收銀人員,藥師助理,咖啡師,,0,2
worst_practice,241 花壇中山餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,餐飲主管,外送人員,藥師助理,售票／收銀人員,休閒娛樂事業從業人員,,0,2
worst_practice,518 員林中山二餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,餐飲主管,外送人員,藥師助理,售票／收銀人員,洗碗人員,,0,2
worst_practice,467 北斗中山餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,門市／店員／專櫃人員,冷熱飲調製人員,餐飲主管,售票／收銀人員,休閒娛樂事業從業人員,藥師助理,外送人員,,0,2
worst_practice,外場工讀,餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,冷熱飲調製人員,門市／店員／專櫃人員,調酒師／吧台人員,工讀生,遊樂景點工作人員,外送人員,休閒娛樂事業從業人員,藥師助理,售票／收銀人員,,0,2
worst_practice,晚班計時人員（史堤克右昌店）,餐飲服務人員,餐廚助手,,,,冷熱飲調製人員,調酒師／吧台人員,門市／店員／專櫃人員,售票／收銀人員,侍酒師,外送人員,飯店／旅館服務人員,洗碗人員,遊樂景點工作人員,藥師助理,,0,2
worst_practice,外場晚班PT人員(明誠店),餐飲服務人員,餐廚助手,,,,冷熱飲調製人員,調酒師／吧台人員,門市／店員／專櫃人員,售票／收銀人員,飯店／旅館服務人員,外送人員,遊樂景點工作人員,侍酒師,休閒娛樂事業從業人員,外務／快遞／送貨,,0,2
worst_practice,鍋in 百元風味鍋 晚班/假日班-工讀生/計時人員/服務生 (桃園成功店),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,門市／店員／專櫃人員,冷熱飲調製人員,侍酒師,售票／收銀人員,休閒娛樂事業從業人員,遊樂景點工作人員,藥師助理,外送人員,,0,2
worst_practice,1 台北民生餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,調酒師／吧台人員,飯店／旅館服務人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,售票／收銀人員,外送人員,餐飲主管,咖啡師,店長／門市管理人員,,0,2
worst_practice,126 新莊三餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,調酒師／吧台人員,飯店／旅館服務人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,外送人員,售票／收銀人員,洗碗人員,咖啡師,餐飲主管,,0,2
worst_practice,490 新店中正二餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,調酒師／吧台人員,飯店／旅館服務人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,餐飲主管,外送人員,售票／收銀人員,藥師助理,咖啡師,,0,2
worst_practice,343 台北考試院餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,外送人員,咖啡師,售票／收銀人員,餐飲主管,飯店／旅館櫃檯人員,,0,2
worst_practice,99 中和餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,冷熱飲調製人員,侍酒師,門市／店員／專櫃人員,餐飲主管,外送人員,藥師助理,售票／收銀人員,洗碗人員,,0,2
worst_practice,261 板橋雨農餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,售票／收銀人員,外送人員,咖啡師,專任管理員,飯店／旅館櫃檯人員,,0,2
worst_practice,294 板橋文化餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,外送人員,售票／收銀人員,咖啡師,餐飲主管,電腦操作／資料輸入,,0,2
worst_practice,296 土城裕民餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,調酒師／吧台人員,飯店／旅館服務人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,外送人員,售票／收銀人員,咖啡師,餐飲主管,洗碗人員,,0,2
worst_practice,143 土城中央餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,餐飲主管,外送人員,藥師助理,售票／收銀人員,咖啡師,,0,2
worst_practice,446 板橋府中餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,門市／店員／專櫃人員,冷熱飲調製人員,餐飲主管,售票／收銀人員,外送人員,藥師助理,休閒娛樂事業從業人員,,0,2
worst_practice,進出口人員(電洽優先面試),行政助理,業務助理,電腦操作／資料輸入,檔案資料管理人員,工讀生,資材人員,生管／助理,房務人員,報關人員,倉管／物料管理員,倉儲物流人員,神秘客,國貿人員,電話客服人員,國外業務人員,,0,5
worst_practice,人事專員,電腦操作／資料輸入,行政人員,行政助理,業務助理,會計／出納／記帳人員,股務人員,公關企劃人員,人事／人力資源專員,銀行辦事人員,軟體相關管理師,總幹事,人事／人力資源主管,保稅人員,國貿人員,資料庫管理人員,,0,5
worst_practice,517 蘆洲長榮餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,外送人員,售票／收銀人員,咖啡師,餐飲主管,電腦操作／資料輸入,,0,2
worst_practice,217 泰山泰林餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,外送人員,售票／收銀人員,咖啡師,餐飲主管,飯店／旅館櫃檯人員,,0,2
worst_practice,508 台北萬大二餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,外送人員,餐飲主管,售票／收銀人員,咖啡師,洗碗人員,,0,2
worst_practice,7 台北館前餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,調酒師／吧台人員,飯店／旅館服務人員,門市／店員／專櫃人員,侍酒師,冷熱飲調製人員,售票／收銀人員,餐飲主管,外送人員,咖啡師,飯店／旅館櫃檯人員,,0,2
worst_practice,434 台北車站微風餐廳 服務員(兼職),餐飲服務人員,餐廚助手,,,,飯店／旅館服務人員,調酒師／吧台人員,侍酒師,冷熱飲調製人員,門市／店員／專櫃人員,售票／收銀人員,外送人員,餐飲主管,遊樂景點工作人員,咖啡師,,0,2
