類別,雜訊字詞,出現次數
7_廠商內部編號,1730,2
7_廠商內部編號,EJ01,2
7_廠商內部編號,0928,2
7_廠商內部編號,(22-06),2
7_廠商內部編號,48500,2
7_廠商內部編號,0915169069,2
7_廠商內部編號,86883852,2
7_廠商內部編號,11040,2
7_廠商內部編號,(ES),2
7_廠商內部編號,I165,2
7_廠商內部編號,N01,2
7_廠商內部編號,E600,2
7_廠商內部編號,(E600),2
7_廠商內部編號,R400,2
7_廠商內部編號,0929110835,2
7_廠商內部編號,0986167501,2
7_廠商內部編號,CJ04,2
7_廠商內部編號,57000,2
7_廠商內部編號,(Inbound),2
7_廠商內部編號,QDS33569876,2
7_廠商內部編號,335698766,2
7_廠商內部編號,0938807178,2
7_廠商內部編號,0921410229,2
7_廠商內部編號,8806,2
7_廠商內部編號,0910831864,2
7_廠商內部編號,A211,2
7_廠商內部編號,(S200),2
7_廠商內部編號,56000,2
7_廠商內部編號,Asia49,2
7_廠商內部編號,(R300),2
7_廠商內部編號,(8J),2
7_廠商內部編號,10560,2
7_廠商內部編號,x12,2
7_廠商內部編號,D84,2
7_廠商內部編號,2230,2
7_廠商內部編號,2600,2
7_廠商內部編號,D03,2
7_廠商內部編號,C202,2
7_廠商內部編號,(PLM),2
7_廠商內部編號,B37,2
7_廠商內部編號,9054,2
7_廠商內部編號,D20,2
7_廠商內部編號,0938383602,2
7_廠商內部編號,AA55,2
7_廠商內部編號,A007,2
7_廠商內部編號,1981,2
7_廠商內部編號,37200,2
7_廠商內部編號,44400,2
7_廠商內部編號,0960018192,2
7_廠商內部編號,0915,2
7_廠商內部編號,383882,2
7_廠商內部編號,0921,2
7_廠商內部編號,0932637650,2
7_廠商內部編號,42500,2
7_廠商內部編號,PM11,2
7_廠商內部編號,47652,2
7_廠商內部編號,0977247239,2
7_廠商內部編號,B93,2
7_廠商內部編號,3929,2
7_廠商內部編號,0967206330,2
7_廠商內部編號,1786,2
7_廠商內部編號,(KTS_1786),2
7_廠商內部編號,HR24022,2
7_廠商內部編號,24022,2
7_廠商內部編號,0933808097,2
7_廠商內部編號,C20,2
7_廠商內部編號,7006,2
7_廠商內部編號,Q100,2
7_廠商內部編號,(Q100),2
7_廠商內部編號,4067,2
7_廠商內部編號,(D3),2
7_廠商內部編號,(DFT),2
7_廠商內部編號,(R200),2
7_廠商內部編號,(CQE),2
7_廠商內部編號,42350,2
7_廠商內部編號,44500,2
7_廠商內部編號,46480,2
7_廠商內部編號,24001,2
7_廠商內部編號,(QE),2
7_廠商內部編號,0921864098,2
7_廠商內部編號,(0F200),2
7_廠商內部編號,(550G500),2
7_廠商內部編號,0988,2
7_廠商內部編號,0983296393,2
7_廠商內部編號,B100,2
7_廠商內部編號,D202,2
7_廠商內部編號,0903482688,2
7_廠商內部編號,(AML),2
7_廠商內部編號,A09,2
7_廠商內部編號,(PjM),2
7_廠商內部編號,111508,2
7_廠商內部編號,S300,2
7_廠商內部編號,(S300),2
7_廠商內部編號,35100,2
7_廠商內部編號,M010,2
7_廠商內部編號,KL304,2
7_廠商內部編號,(P500),2
7_廠商內部編號,P000,2
7_廠商內部編號,I100,2
7_廠商內部編號,(I100),2
7_廠商內部編號,U101,2
7_廠商內部編號,(U101),2
7_廠商內部編號,U102,2
7_廠商內部編號,M202,2
7_廠商內部編號,(M202),2
7_廠商內部編號,MM001,2
7_廠商內部編號,3520598,2
7_廠商內部編號,L200,2
7_廠商內部編號,7116,2
7_廠商內部編號,19000,2
7_廠商內部編號,D01300,2
7_廠商內部編號,01300,2
7_廠商內部編號,1830,2
7_廠商內部編號,(GF),2
7_廠商內部編號,48960,2
7_廠商內部編號,2239292,2
7_廠商內部編號,4073,2
7_廠商內部編號,(V100),2
7_廠商內部編號,(M3),2
7_廠商內部編號,（NPM),2
7_廠商內部編號,0922185455,2
7_廠商內部編號,505569,2
7_廠商內部編號,A30,2
7_廠商內部編號,0929377016,2
7_廠商內部編號,F001,2
7_廠商內部編號,D003,2
7_廠商內部編號,(75K),2
7_廠商內部編號,8083,2
7_廠商內部編號,S400,2
7_廠商內部編號,B007,2
7_廠商內部編號,F500,2
7_廠商內部編號,(F500),2
7_廠商內部編號,S551,2
7_廠商內部編號,E500,2
7_廠商內部編號,(E500),2
7_廠商內部編號,H500,2
7_廠商內部編號,(H500),2
7_廠商內部編號,I3901,2
7_廠商內部編號,3901,2
7_廠商內部編號,U000,2
7_廠商內部編號,0000,2
7_廠商內部編號,0935358352,2
7_廠商內部編號,320412,2
7_廠商內部編號,V400,2
7_廠商內部編號,(550V400),2
7_廠商內部編號,(U2),2
7_廠商內部編號,(TCHN-TW),2
7_廠商內部編號,HH415,2
7_廠商內部編號,T0706,2
7_廠商內部編號,0909,2
7_廠商內部編號,(A000),2
7_廠商內部編號,111503,2
7_廠商內部編號,R000,2
7_廠商內部編號,0921058281,2
7_廠商內部編號,(15),2
7_廠商內部編號,0977485595,2
7_廠商內部編號,66400,2
7_廠商內部編號,36400,2
7_廠商內部編號,(LB),2
7_廠商內部編號,0972575722,2
7_廠商內部編號,JR100904,2
7_廠商內部編號,100904,2
7_廠商內部編號,F000,2
7_廠商內部編號,(F000),2
7_廠商內部編號,3752033,2
7_廠商內部編號,M000,2
7_廠商內部編號,2727,2
7_廠商內部編號,0088,2
7_廠商內部編號,(North),2
7_廠商內部編號,(G400),2
7_廠商內部編號,A03,2
7_廠商內部編號,C100,2
7_廠商內部編號,36200,2
7_廠商內部編號,1298,2
7_廠商內部編號,（KTS_1298）,2
7_廠商內部編號,093661,2
7_廠商內部編號,0928300560,2
7_廠商內部編號,C612,2
7_廠商內部編號,C611,2
7_廠商內部編號,(H000),2
7_廠商內部編號,(550P100),2
7_廠商內部編號,9267001,2
7_廠商內部編號,SKY19,2
7_廠商內部編號,V300,2
7_廠商內部編號,(550V300),2
7_廠商內部編號,G700,2
7_廠商內部編號,P200,2
7_廠商內部編號,F4401,2
7_廠商內部編號,4401,2
7_廠商內部編號,46600,2
7_廠商內部編號,M600,2
7_廠商內部編號,I3811,2
7_廠商內部編號,3811,2
7_廠商內部編號,G100,2
7_廠商內部編號,(G100),2
7_廠商內部編號,7963775,2
7_廠商內部編號,0987496350,2
7_廠商內部編號,7000,2
7_廠商內部編號,077499,2
7_廠商內部編號,7335158,2
7_廠商內部編號,0927115163,2
7_廠商內部編號,k18,2
7_廠商內部編號,(k18),2
7_廠商內部編號,K27,2
7_廠商內部編號,8985,2
7_廠商內部編號,3028,2
7_廠商內部編號,8970,2
7_廠商內部編號,4391,2
7_廠商內部編號,(R500),2
7_廠商內部編號,6310,2
7_廠商內部編號,E36,2
7_廠商內部編號,(MAE),2
7_廠商內部編號,(288h),2
7_廠商內部編號,0933452815,2
7_廠商內部編號,4076,2
7_廠商內部編號,4068,2
7_廠商內部編號,(Unix),2
7_廠商內部編號,A302,2
7_廠商內部編號,55500,2
7_廠商內部編號,(46K),2
7_廠商內部編號,JR100878,2
7_廠商內部編號,100878,2
7_廠商內部編號,0932248458,2
7_廠商內部編號,(E000),2
7_廠商內部編號,E8351,2
7_廠商內部編號,T8351,2
7_廠商內部編號,（A18）,2
7_廠商內部編號,113878,2
7_廠商內部編號,D05,2
7_廠商內部編號,（TIIP）,2
7_廠商內部編號,F27,2
7_廠商內部編號,X00,2
7_廠商內部編號,FM23004,2
7_廠商內部編號,23004,2
7_廠商內部編號,FM24002,2
7_廠商內部編號,24002,2
7_廠商內部編號,2577,2
7_廠商內部編號,8747,2
7_廠商內部編號,6250,2
7_廠商內部編號,6177,2
7_廠商內部編號,A012,2
7_廠商內部編號,(53K）,2
7_廠商內部編號,A005,2
7_廠商內部編號,A026,2
7_廠商內部編號,1491,2
7_廠商內部編號,T400,2
7_廠商內部編號,(T400),2
7_廠商內部編號,E001,2
7_廠商內部編號,N4000,1
7_廠商內部編號,2786,1
7_廠商內部編號,5566,1
7_廠商內部編號,0938155191,1
7_廠商內部編號,R20101,1
7_廠商內部編號,20101,1
7_廠商內部編號,S111513,1
7_廠商內部編號,111513,1
7_廠商內部編號,3009278,1
7_廠商內部編號,(3009278),1
7_廠商內部編號,PM20,1
7_廠商內部編號,M26034,1
7_廠商內部編號,26034,1
7_廠商內部編號,RS51,1
7_廠商內部編號,673910,1
7_廠商內部編號,683323,1
7_廠商內部編號,(280H),1
7_廠商內部編號,B027,1
7_廠商內部編號,（COA）,1
7_廠商內部編號,033075111,1
7_廠商內部編號,0972333728,1
7_廠商內部編號,807133,1
7_廠商內部編號,2900,1
7_廠商內部編號,9622,1
7_廠商內部編號,H114,1
7_廠商內部編號,（FAE）,1
7_廠商內部編號,3007764,1
7_廠商內部編號,(3007764),1
7_廠商內部編號,3008436,1
7_廠商內部編號,(3008436),1
7_廠商內部編號,Y24,1
7_廠商內部編號,53820,1
7_廠商內部編號,55200,1
7_廠商內部編號,666789,1
7_廠商內部編號,6766,1
7_廠商內部編號,D048,1
7_廠商內部編號,7197,1
7_廠商內部編號,233232,1
7_廠商內部編號,2519999,1
7_廠商內部編號,(CY),1
7_廠商內部編號,D050,1
7_廠商內部編號,11176,1
7_廠商內部編號,(T4-11176),1
7_廠商內部編號,6306,1
7_廠商內部編號,(T4-6306),1
7_廠商內部編號,(LU-82),1
7_廠商內部編號,3008629,1
7_廠商內部編號,(3008629),1
7_廠商內部編號,3010150,1
7_廠商內部編號,(3010150),1
7_廠商內部編號,3010087,1
7_廠商內部編號,(3010087),1
7_廠商內部編號,3007714,1
7_廠商內部編號,(3007714),1
7_廠商內部編號,4772,1
7_廠商內部編號,(037),1
7_廠商內部編號,685817,1
7_廠商內部編號,663243,1
7_廠商內部編號,J024,1
7_廠商內部編號,J020,1
7_廠商內部編號,W302,1
7_廠商內部編號,(W302),1
7_廠商內部編號,RS14,1
7_廠商內部編號,B047,1
7_廠商內部編號,B049,1
7_廠商內部編號,B052,1
7_廠商內部編號,B053,1
7_廠商內部編號,(Audio),1
7_廠商內部編號,(115-051),1
7_廠商內部編號,3010047,1
7_廠商內部編號,(3010047),1
7_廠商內部編號,3008405,1
7_廠商內部編號,(3008405),1
7_廠商內部編號,3009751,1
7_廠商內部編號,(3009751),1
7_廠商內部編號,RS22,1
7_廠商內部編號,RS36,1
7_廠商內部編號,RS46,1
7_廠商內部編號,RS35,1
7_廠商內部編號,3009092,1
7_廠商內部編號,(3009092),1
7_廠商內部編號,B016,1
7_廠商內部編號,B011,1
7_廠商內部編號,B031,1
7_廠商內部編號,B028,1
7_廠商內部編號,B033,1
7_廠商內部編號,RS09,1
7_廠商內部編號,Q010Q,1
7_廠商內部編號,2591969,1
7_廠商內部編號,3009580,1
7_廠商內部編號,(3009580),1
7_廠商內部編號,3010043,1
7_廠商內部編號,(3010043),1
7_廠商內部編號,3008455,1
7_廠商內部編號,(QNX),1
7_廠商內部編號,(3008455),1
7_廠商內部編號,RS33,1
7_廠商內部編號,(250H),1
7_廠商內部編號,3006453,1
7_廠商內部編號,(3006453),1
7_廠商內部編號,3008394,1
7_廠商內部編號,(3008394),1
7_廠商內部編號,3008403,1
7_廠商內部編號,(3008403),1
7_廠商內部編號,2788,1
7_廠商內部編號,Q22006,1
7_廠商內部編號,22006,1
7_廠商內部編號,51585,1
7_廠商內部編號,699564,1
7_廠商內部編號,0960701999,1
7_廠商內部編號,8295,1
7_廠商內部編號,1802,1
7_廠商內部編號,0963085586,1
7_廠商內部編號,43800,1
7_廠商內部編號,2263,1
7_廠商內部編號,551555,1
7_廠商內部編號,095141,1
7_廠商內部編號,4794900,1
7_廠商內部編號,4991426,1
7_廠商內部編號,H004,1
7_廠商內部編號,266800,1
7_廠商內部編號,(38000),1
7_廠商內部編號,0953513551,1
7_廠商內部編號,0408,1
7_廠商內部編號,(LSO_834),1
7_廠商內部編號,26565895,1
7_廠商內部編號,SS204,1
7_廠商內部編號,2687,1
7_廠商內部編號,3298,1
7_廠商內部編號,1100,1
7_廠商內部編號,3010124,1
7_廠商內部編號,(3010124),1
7_廠商內部編號,26626602,1
7_廠商內部編號,(26626602),1
7_廠商內部編號,TWM001,1
7_廠商內部編號,(LU-34),1
7_廠商內部編號,（HR）,1
7_廠商內部編號,S510,1
7_廠商內部編號,G04,1
7_廠商內部編號,D00,1
7_廠商內部編號,(S01),1
7_廠商內部編號,GCF200,1
7_廠商內部編號,26050603,1
7_廠商內部編號,SST00,1
7_廠商內部編號,S580,1
7_廠商內部編號,38560,1
7_廠商內部編號,44060,1
7_廠商內部編號,9911,1
7_廠商內部編號,C6251,1
7_廠商內部編號,6251,1
7_廠商內部編號,(EA),1
7_廠商內部編號,S700,1
7_廠商內部編號,3006618,1
7_廠商內部編號,(3006618),1
7_廠商內部編號,3006205,1
7_廠商內部編號,(APP),1
7_廠商內部編號,(3006205),1
7_廠商內部編號,3010277,1
7_廠商內部編號,(3010277),1
7_廠商內部編號,(B23),1
7_廠商內部編號,(36000-45000),1
7_廠商內部編號,(NP),1
7_廠商內部編號,(114-074),1
7_廠商內部編號,60106,1
7_廠商內部編號,3009782,1
7_廠商內部編號,(3009782),1
7_廠商內部編號,3008065,1
7_廠商內部編號,(3008065),1
7_廠商內部編號,3007936,1
7_廠商內部編號,(3007936),1
7_廠商內部編號,RS42,1
7_廠商內部編號,RS21,1
7_廠商內部編號,RS25,1
7_廠商內部編號,RS34,1
7_廠商內部編號,B045,1
7_廠商內部編號,B039,1
7_廠商內部編號,B041,1
7_廠商內部編號,B042,1
7_廠商內部編號,D046,1
7_廠商內部編號,D043,1
7_廠商內部編號,D049,1
7_廠商內部編號,J009,1
7_廠商內部編號,RS37,1
7_廠商內部編號,D027,1
7_廠商內部編號,B002,1
7_廠商內部編號,B008,1
7_廠商內部編號,H013,1
7_廠商內部編號,RS31,1
7_廠商內部編號,2950,1
7_廠商內部編號,SV620,1
7_廠商內部編號,J028,1
7_廠商內部編號,38885,1
7_廠商內部編號,1150101,1
7_廠商內部編號,674115,1
7_廠商內部編號,0985938300,1
7_廠商內部編號,3009867,1
7_廠商內部編號,(3009867),1
7_廠商內部編號,3007540,1
7_廠商內部編號,(3007540),1
7_廠商內部編號,(41000),1
7_廠商內部編號,HH374,1
7_廠商內部編號,C209,1
7_廠商內部編號,H135,1
7_廠商內部編號,701053,1
7_廠商內部編號,Q11,1
7_廠商內部編號,D13,1
7_廠商內部編號,E03,1
7_廠商內部編號,C03,1
7_廠商內部編號,W221,1
7_廠商內部編號,Q20,1
7_廠商內部編號,F21,1
7_廠商內部編號,E12,1
7_廠商內部編號,Q19,1
7_廠商內部編號,W19,1
7_廠商內部編號,E02,1
7_廠商內部編號,H04,1
7_廠商內部編號,H02,1
7_廠商內部編號,T03,1
7_廠商內部編號,3008220,1
7_廠商內部編號,(3008220),1
7_廠商內部編號,16000,1
7_廠商內部編號,3010103,1
7_廠商內部編號,(3010103),1
7_廠商內部編號,P042,1
7_廠商內部編號,N087,1
7_廠商內部編號,(HKE-01),1
7_廠商內部編號,3008523,1
7_廠商內部編號,(3008523),1
7_廠商內部編號,4351184,1
7_廠商內部編號,0909629585,1
7_廠商內部編號,3007608,1
7_廠商內部編號,(3007608),1
7_廠商內部編號,3008504,1
7_廠商內部編號,(3008504),1
7_廠商內部編號,3008199,1
7_廠商內部編號,(3008199),1
7_廠商內部編號,N111,1
7_廠商內部編號,3010361,1
7_廠商內部編號,(3010361),1
7_廠商內部編號,3010338,1
7_廠商內部編號,(3010338),1
7_廠商內部編號,3009834,1
7_廠商內部編號,(3009834),1
7_廠商內部編號,B029,1
7_廠商內部編號,3009860,1
7_廠商內部編號,(3009860),1
7_廠商內部編號,0988786658,1
7_廠商內部編號,T05,1
7_廠商內部編號,3005532,1
7_廠商內部編號,(3005532),1
7_廠商內部編號,691870,1
7_廠商內部編號,3008400,1
7_廠商內部編號,(3008400),1
7_廠商內部編號,3007763,1
7_廠商內部編號,(3007763),1
7_廠商內部編號,3008133,1
7_廠商內部編號,(3008133),1
7_廠商內部編號,(510K200),1
7_廠商內部編號,3008890,1
7_廠商內部編號,(3008890),1
7_廠商內部編號,3009548,1
7_廠商內部編號,(3009548),1
7_廠商內部編號,3009731,1
7_廠商內部編號,(3009731),1
7_廠商內部編號,M007,1
7_廠商內部編號,3004526,1
7_廠商內部編號,(3004526),1
7_廠商內部編號,3008884,1
7_廠商內部編號,(3008884),1
7_廠商內部編號,3009187,1
7_廠商內部編號,(3009187),1
7_廠商內部編號,(EP),1
7_廠商內部編號,(FEM),1
7_廠商內部編號,3009184,1
7_廠商內部編號,(3009184),1
7_廠商內部編號,3009361,1
7_廠商內部編號,(3009361),1
7_廠商內部編號,(RF),1
7_廠商內部編號,699313,1
7_廠商內部編號,JR105211,1
7_廠商內部編號,105211,1
7_廠商內部編號,JR101752,1
7_廠商內部編號,101752,1
7_廠商內部編號,3010163,1
7_廠商內部編號,(3010163),1
7_廠商內部編號,(AP),1
7_廠商內部編號,(Finance),1
7_廠商內部編號,3007939,1
7_廠商內部編號,(3007939),1
7_廠商內部編號,3008097,1
7_廠商內部編號,(3008097),1
7_廠商內部編號,3008630,1
7_廠商內部編號,(3008630),1
7_廠商內部編號,3008302,1
7_廠商內部編號,(3008302),1
7_廠商內部編號,3008996,1
7_廠商內部編號,(3008996),1
7_廠商內部編號,3010326,1
7_廠商內部編號,(3010326),1
7_廠商內部編號,3009808,1
7_廠商內部編號,(3009808),1
7_廠商內部編號,3009806,1
7_廠商內部編號,(3009806),1
7_廠商內部編號,15559,1
7_廠商內部編號,E8321,1
7_廠商內部編號,8321,1
7_廠商內部編號,3008797,1
7_廠商內部編號,(3008797),1
7_廠商內部編號,3008049,1
7_廠商內部編號,(3008049),1
7_廠商內部編號,3010063,1
7_廠商內部編號,(3010063),1
7_廠商內部編號,680453,1
7_廠商內部編號,687942,1
7_廠商內部編號,7743,1
7_廠商內部編號,3010305,1
7_廠商內部編號,(3010305),1
7_廠商內部編號,3009363,1
7_廠商內部編號,(3009363),1
7_廠商內部編號,3009190,1
7_廠商內部編號,(3009190),1
7_廠商內部編號,3009288,1
7_廠商內部編號,(3009288),1
7_廠商內部編號,47600,1
7_廠商內部編號,（45K）,1
7_廠商內部編號,R070,1
7_廠商內部編號,3010024,1
7_廠商內部編號,(3010024),1
7_廠商內部編號,3010062,1
7_廠商內部編號,(3010062),1
7_廠商內部編號,3008940,1
7_廠商內部編號,(3008940),1
7_廠商內部編號,3009002,1
7_廠商內部編號,(3009002),1
7_廠商內部編號,3007426,1
7_廠商內部編號,(3007426),1
7_廠商內部編號,(FJ),1
7_廠商內部編號,3005000,1
7_廠商內部編號,(3005000),1
7_廠商內部編號,45139,1
7_廠商內部編號,42450,1
7_廠商內部編號,（06-07）,1
7_廠商內部編號,3008421,1
